datetime,hour,day_of_week,month,is_weekend,is_business_hours,peak_hours_flag,temperature_c,humidity_pct,occupancy_estimate,energy_consumption_kwh
2024-01-15 02:00:00,2,0,1,0,0,0,6.2,75.9,6.3,56.04
2024-01-15 03:00:00,3,0,1,0,0,0,4.7,74.3,8.5,49.45
2024-01-15 04:00:00,4,0,1,0,0,0,4.9,76.5,7.2,52.55
2024-01-15 05:00:00,5,0,1,0,0,0,7.8,72.3,7.9,55.52
2024-01-15 06:00:00,6,0,1,0,0,0,9.2,73.3,6.8,53.59
2024-01-15 07:00:00,7,0,1,0,0,0,9.4,67.7,6.2,55.29
2024-01-15 08:00:00,8,0,1,0,1,0,11.2,71.9,65.2,98.9
2024-01-15 09:00:00,9,0,1,0,1,0,14.1,71.6,68.4,98.66
2024-01-15 10:00:00,10,0,1,0,1,1,12.6,73.6,93.1,138.57
2024-01-15 11:00:00,11,0,1,0,1,1,14.1,75.7,82.3,126.09
2024-01-15 12:00:00,12,0,1,0,1,1,16.3,67.1,92.3,132.71
2024-01-15 13:00:00,13,0,1,0,1,1,17.9,66.1,63.8,112.53
2024-01-15 14:00:00,14,0,1,0,1,1,19.1,58.0,82.3,122.93
2024-01-15 15:00:00,15,0,1,0,1,1,20.9,60.7,90.3,126.77
2024-01-15 16:00:00,16,0,1,0,1,1,19.2,63.3,82.7,121.3
2024-01-15 17:00:00,17,0,1,0,1,0,16.3,70.3,28.9,72.27
2024-01-15 18:00:00,18,0,1,0,1,0,15.2,64.4,28.2,70.62
2024-01-15 19:00:00,19,0,1,0,0,0,11.9,72.4,34.5,72.44
2024-01-15 20:00:00,20,0,1,0,0,0,12.0,69.1,10.1,56.16
2024-01-15 21:00:00,21,0,1,0,0,0,9.8,69.9,12.0,65.87
2024-01-15 22:00:00,22,0,1,0,0,0,9.3,72.0,10.3,58.9
2024-01-15 23:00:00,23,0,1,0,0,0,5.9,71.8,11.0,61.99
2024-01-16 00:00:00,0,1,1,0,0,0,7.3,70.7,10.0,57.24
2024-01-16 01:00:00,1,1,1,0,0,0,8.5,64.7,11.2,58.51
2024-01-16 02:00:00,2,1,1,0,0,0,5.3,72.8,4.6,60.66
2024-01-16 03:00:00,3,1,1,0,0,0,6.4,71.1,11.4,61.14
2024-01-16 04:00:00,4,1,1,0,0,0,7.6,70.1,7.2,56.59
2024-01-16 05:00:00,5,1,1,0,0,0,6.7,74.5,11.4,60.65
2024-01-16 06:00:00,6,1,1,0,0,0,9.2,73.7,4.6,62.15
2024-01-16 07:00:00,7,1,1,0,0,0,10.3,71.2,9.7,57.53
2024-01-16 08:00:00,8,1,1,0,1,0,12.2,72.9,67.1,96.67
2024-01-16 09:00:00,9,1,1,0,1,0,12.3,71.2,74.9,102.95
2024-01-16 10:00:00,10,1,1,0,1,1,15.3,65.6,91.5,138.36
2024-01-16 11:00:00,11,1,1,0,1,1,17.5,63.4,85.7,118.34
2024-01-16 12:00:00,12,1,1,0,1,1,20.2,64.6,88.4,125.86
2024-01-16 13:00:00,13,1,1,0,1,1,20.0,65.8,65.5,110.33
2024-01-16 14:00:00,14,1,1,0,1,1,22.4,67.4,78.3,114.56
2024-01-16 15:00:00,15,1,1,0,1,1,16.9,70.4,79.2,112.14
2024-01-16 16:00:00,16,1,1,0,1,1,19.2,61.9,78.8,116.38
2024-01-16 17:00:00,17,1,1,0,1,0,16.9,65.3,36.0,78.38
2024-01-16 18:00:00,18,1,1,0,1,0,19.2,66.7,43.1,81.95
2024-01-16 19:00:00,19,1,1,0,0,0,12.2,73.2,43.3,80.6
2024-01-16 20:00:00,20,1,1,0,0,0,10.5,73.9,4.4,56.36
2024-01-16 21:00:00,21,1,1,0,0,0,9.2,70.8,4.6,52.87
2024-01-16 22:00:00,22,1,1,0,0,0,4.9,69.1,6.0,52.46
2024-01-16 23:00:00,23,1,1,0,0,0,6.5,69.0,6.0,56.46
2024-01-17 00:00:00,0,2,1,0,0,0,5.0,75.1,4.8,51.31
2024-01-17 01:00:00,1,2,1,0,0,0,6.0,74.7,7.1,60.05
2024-01-17 02:00:00,2,2,1,0,0,0,6.1,68.8,8.7,61.34
2024-01-17 03:00:00,3,2,1,0,0,0,9.1,71.3,8.6,54.35
2024-01-17 04:00:00,4,2,1,0,0,0,8.1,74.4,8.3,57.9
2024-01-17 05:00:00,5,2,1,0,0,0,6.4,68.4,6.7,57.44
2024-01-17 06:00:00,6,2,1,0,0,0,7.1,76.9,9.7,61.84
2024-01-17 07:00:00,7,2,1,0,0,0,11.2,68.1,10.6,53.64
2024-01-17 08:00:00,8,2,1,0,1,0,9.6,75.8,55.4,95.01
2024-01-17 09:00:00,9,2,1,0,1,0,17.0,63.5,47.6,78.06
2024-01-17 10:00:00,10,2,1,0,1,1,17.4,61.2,84.4,126.07
2024-01-17 11:00:00,11,2,1,0,1,1,15.8,64.6,82.1,128.19
2024-01-17 12:00:00,12,2,1,0,1,1,14.6,66.9,87.0,124.69
2024-01-17 13:00:00,13,2,1,0,1,1,20.7,61.5,62.3,107.01
2024-01-17 14:00:00,14,2,1,0,1,1,18.3,63.8,82.9,122.42
2024-01-17 15:00:00,15,2,1,0,1,1,20.5,64.5,78.8,119.61
2024-01-17 16:00:00,16,2,1,0,1,1,14.8,66.5,87.6,131.5
2024-01-17 17:00:00,17,2,1,0,1,0,15.5,66.4,25.6,67.54
2024-01-17 18:00:00,18,2,1,0,1,0,15.3,60.0,36.1,73.37
2024-01-17 19:00:00,19,2,1,0,0,0,13.8,69.4,28.4,70.29
2024-01-17 20:00:00,20,2,1,0,0,0,11.2,69.3,4.0,50.69
2024-01-17 21:00:00,21,2,1,0,0,0,11.4,76.0,11.0,66.22
2024-01-17 22:00:00,22,2,1,0,0,0,6.8,69.0,9.4,57.09
2024-01-17 23:00:00,23,2,1,0,0,0,7.2,65.2,4.8,59.31
2024-01-18 00:00:00,0,3,1,0,0,0,6.6,75.4,9.3,56.62
2024-01-18 01:00:00,1,3,1,0,0,0,6.7,74.2,8.9,63.73
2024-01-18 02:00:00,2,3,1,0,0,0,6.8,68.7,7.8,64.13
2024-01-18 03:00:00,3,3,1,0,0,0,3.7,68.8,7.4,60.13
2024-01-18 04:00:00,4,3,1,0,0,0,3.6,81.1,11.1,62.94
2024-01-18 05:00:00,5,3,1,0,0,0,9.7,76.4,6.0,51.8
2024-01-18 06:00:00,6,3,1,0,0,0,9.4,61.0,7.2,52.49
2024-01-18 07:00:00,7,3,1,0,0,0,9.0,69.4,6.6,56.61
2024-01-18 08:00:00,8,3,1,0,1,0,14.8,73.8,68.1,101.92
2024-01-18 09:00:00,9,3,1,0,1,0,13.9,65.9,72.5,99.69
2024-01-18 10:00:00,10,3,1,0,1,1,17.4,63.4,92.7,138.55
2024-01-18 11:00:00,11,3,1,0,1,1,16.7,64.7,92.0,131.76
2024-01-18 12:00:00,12,3,1,0,1,1,21.4,58.0,94.8,129.93
2024-01-18 13:00:00,13,3,1,0,1,1,21.5,55.6,70.5,115.79
2024-01-18 14:00:00,14,3,1,0,1,1,18.1,69.0,87.8,125.76
2024-01-18 15:00:00,15,3,1,0,1,1,20.0,56.1,91.7,119.84
2024-01-18 16:00:00,16,3,1,0,1,1,18.8,65.3,75.1,117.47
2024-01-18 17:00:00,17,3,1,0,1,0,19.1,67.7,37.7,75.78
2024-01-18 18:00:00,18,3,1,0,1,0,13.5,62.2,39.8,77.56
2024-01-18 19:00:00,19,3,1,0,0,0,14.9,63.4,43.4,81.37
2024-01-18 20:00:00,20,3,1,0,0,0,13.9,72.6,11.1,59.0
2024-01-18 21:00:00,21,3,1,0,0,0,7.2,74.6,10.7,59.03
2024-01-18 22:00:00,22,3,1,0,0,0,6.6,70.4,11.6,57.76
2024-01-18 23:00:00,23,3,1,0,0,0,3.8,79.6,8.3,64.55
2024-01-19 00:00:00,0,4,1,0,0,0,5.9,78.2,4.1,50.8
2024-01-19 01:00:00,1,4,1,0,0,0,7.0,73.7,4.1,52.73
2024-01-19 02:00:00,2,4,1,0,0,0,8.2,68.2,8.4,54.74
2024-01-19 03:00:00,3,4,1,0,0,0,5.9,71.7,7.5,60.28
2024-01-19 04:00:00,4,4,1,0,0,0,9.3,72.1,7.6,60.51
2024-01-19 05:00:00,5,4,1,0,0,0,5.0,73.2,7.2,57.53
2024-01-19 06:00:00,6,4,1,0,0,0,5.7,77.3,11.3,61.81
2024-01-19 07:00:00,7,4,1,0,0,0,10.3,64.2,6.9,56.63
2024-01-19 08:00:00,8,4,1,0,1,0,12.7,62.6,70.7,107.24
2024-01-19 09:00:00,9,4,1,0,1,0,13.7,68.6,72.1,95.7
2024-01-19 10:00:00,10,4,1,0,1,1,11.6,67.4,87.5,130.92
2024-01-19 11:00:00,11,4,1,0,1,1,16.5,63.4,86.7,122.22
2024-01-19 12:00:00,12,4,1,0,1,1,15.3,59.7,91.4,123.66
2024-01-19 13:00:00,13,4,1,0,1,1,19.5,63.9,70.6,119.5
2024-01-19 14:00:00,14,4,1,0,1,1,19.2,63.8,80.6,129.34
2024-01-19 15:00:00,15,4,1,0,1,1,16.6,68.5,76.7,116.92
2024-01-19 16:00:00,16,4,1,0,1,1,16.7,66.1,79.5,125.14
2024-01-19 17:00:00,17,4,1,0,1,0,14.7,66.7,27.6,68.49
2024-01-19 18:00:00,18,4,1,0,1,0,15.2,71.6,30.9,70.33
2024-01-19 19:00:00,19,4,1,0,0,0,15.4,61.5,30.2,69.16
2024-01-19 20:00:00,20,4,1,0,0,0,10.3,72.4,9.1,58.71
2024-01-19 21:00:00,21,4,1,0,0,0,11.3,62.9,11.6,58.22
2024-01-19 22:00:00,22,4,1,0,0,0,7.8,68.7,9.5,58.58
2024-01-19 23:00:00,23,4,1,0,0,0,6.0,68.4,11.4,61.05
2024-01-20 00:00:00,0,5,1,1,0,0,6.2,76.3,6.9,56.83
2024-01-20 01:00:00,1,5,1,1,0,0,3.9,74.5,6.6,56.18
2024-01-20 02:00:00,2,5,1,1,0,0,4.6,74.2,5.1,57.9
2024-01-20 03:00:00,3,5,1,1,0,0,3.6,70.6,4.6,55.7
2024-01-20 04:00:00,4,5,1,1,0,0,10.0,69.3,7.2,57.6
2024-01-20 05:00:00,5,5,1,1,0,0,7.5,69.2,7.5,57.46
2024-01-20 06:00:00,6,5,1,1,0,0,7.5,73.8,5.3,54.12
2024-01-20 07:00:00,7,5,1,1,0,0,10.8,66.0,3.0,57.05
2024-01-20 08:00:00,8,5,1,1,0,0,11.8,74.6,7.0,54.28
2024-01-20 09:00:00,9,5,1,1,0,0,13.3,61.5,4.4,53.95
2024-01-20 10:00:00,10,5,1,1,0,0,16.4,62.8,10.1,53.03
2024-01-20 11:00:00,11,5,1,1,0,0,18.0,71.6,19.7,55.7
2024-01-20 12:00:00,12,5,1,1,0,0,16.7,64.1,16.2,57.85
2024-01-20 13:00:00,13,5,1,1,0,0,17.3,60.1,18.2,54.26
2024-01-20 14:00:00,14,5,1,1,0,0,18.1,65.7,21.0,62.36
2024-01-20 15:00:00,15,5,1,1,0,0,14.2,65.7,16.5,65.05
2024-01-20 16:00:00,16,5,1,1,0,0,15.0,63.7,16.0,56.62
2024-01-20 17:00:00,17,5,1,1,0,0,19.1,59.7,13.5,50.98
2024-01-20 18:00:00,18,5,1,1,0,0,18.3,75.8,13.7,62.66
2024-01-20 19:00:00,19,5,1,1,0,0,13.3,67.2,7.0,52.35
2024-01-20 20:00:00,20,5,1,1,0,0,13.1,60.6,5.2,52.59
2024-01-20 21:00:00,21,5,1,1,0,0,10.9,75.8,3.8,55.13
2024-01-20 22:00:00,22,5,1,1,0,0,14.3,69.9,3.5,52.51
2024-01-20 23:00:00,23,5,1,1,0,0,9.5,67.8,5.4,56.89
2024-01-21 00:00:00,0,6,1,1,0,0,6.2,69.4,5.3,58.85
2024-01-21 01:00:00,1,6,1,1,0,0,4.1,77.3,6.3,52.2
2024-01-21 02:00:00,2,6,1,1,0,0,2.7,74.6,5.4,53.18
2024-01-21 03:00:00,3,6,1,1,0,0,6.2,65.5,3.7,58.43
2024-01-21 04:00:00,4,6,1,1,0,0,5.1,81.1,5.5,54.15
2024-01-21 05:00:00,5,6,1,1,0,0,4.9,72.3,7.5,56.23
2024-01-21 06:00:00,6,6,1,1,0,0,7.7,78.1,3.8,50.03
2024-01-21 07:00:00,7,6,1,1,0,0,8.4,76.7,6.4,54.5
2024-01-21 08:00:00,8,6,1,1,0,0,15.1,62.9,6.0,51.2
2024-01-21 09:00:00,9,6,1,1,0,0,15.3,70.9,6.7,49.82
2024-01-21 10:00:00,10,6,1,1,0,0,15.3,64.2,11.8,53.13
2024-01-21 11:00:00,11,6,1,1,0,0,19.3,56.5,21.3,64.36
2024-01-21 12:00:00,12,6,1,1,0,0,17.8,63.3,17.5,58.02
2024-01-21 13:00:00,13,6,1,1,0,0,16.8,67.3,20.2,60.6
2024-01-21 14:00:00,14,6,1,1,0,0,21.3,60.7,13.0,50.36
2024-01-21 15:00:00,15,6,1,1,0,0,19.3,62.8,18.9,67.81
2024-01-21 16:00:00,16,6,1,1,0,0,15.8,71.0,19.4,64.98
2024-01-21 17:00:00,17,6,1,1,0,0,16.3,66.5,14.8,57.07
2024-01-21 18:00:00,18,6,1,1,0,0,13.7,64.5,14.6,56.37
2024-01-21 19:00:00,19,6,1,1,0,0,11.3,72.4,6.3,54.35
2024-01-21 20:00:00,20,6,1,1,0,0,13.7,68.7,3.5,51.06
2024-01-21 21:00:00,21,6,1,1,0,0,13.8,57.8,6.7,49.32
2024-01-21 22:00:00,22,6,1,1,0,0,6.3,74.8,3.2,46.07
2024-01-21 23:00:00,23,6,1,1,0,0,8.5,73.1,4.0,52.18
2024-01-22 00:00:00,0,0,1,0,0,0,5.3,73.9,9.3,54.65
2024-01-22 01:00:00,1,0,1,0,0,0,4.9,77.6,4.8,56.72
2024-01-22 02:00:00,2,0,1,0,0,0,4.5,71.7,11.8,62.69
2024-01-22 03:00:00,3,0,1,0,0,0,4.3,75.8,10.9,58.37
2024-01-22 04:00:00,4,0,1,0,0,0,6.6,66.6,9.0,57.04
2024-01-22 05:00:00,5,0,1,0,0,0,6.0,74.9,10.6,65.99
2024-01-22 06:00:00,6,0,1,0,0,0,9.3,78.8,11.1,61.49
2024-01-22 07:00:00,7,0,1,0,0,0,10.3,66.3,6.1,53.2
2024-01-22 08:00:00,8,0,1,0,1,0,11.7,66.3,70.5,109.76
2024-01-22 09:00:00,9,0,1,0,1,0,12.2,66.1,50.8,83.32
2024-01-22 10:00:00,10,0,1,0,1,1,14.3,68.0,86.2,119.26
2024-01-22 11:00:00,11,0,1,0,1,1,18.1,60.6,88.4,132.1
2024-01-22 12:00:00,12,0,1,0,1,1,18.6,66.2,90.7,129.8
2024-01-22 13:00:00,13,0,1,0,1,1,16.6,69.3,60.5,119.17
2024-01-22 14:00:00,14,0,1,0,1,1,18.8,66.5,79.9,125.83
2024-01-22 15:00:00,15,0,1,0,1,1,19.7,56.6,85.3,118.59
2024-01-22 16:00:00,16,0,1,0,1,1,14.7,71.2,81.1,126.66
2024-01-22 17:00:00,17,0,1,0,1,0,17.7,68.9,40.5,77.63
2024-01-22 18:00:00,18,0,1,0,1,0,14.2,70.9,38.0,75.02
2024-01-22 19:00:00,19,0,1,0,0,0,14.8,68.6,29.7,65.66
2024-01-22 20:00:00,20,0,1,0,0,0,10.7,70.9,5.2,49.17
2024-01-22 21:00:00,21,0,1,0,0,0,7.2,76.6,9.0,65.44
2024-01-22 22:00:00,22,0,1,0,0,0,5.9,81.1,7.6,53.64
2024-01-22 23:00:00,23,0,1,0,0,0,7.6,68.4,5.4,60.82
2024-01-23 00:00:00,0,1,1,0,0,0,7.0,76.9,6.6,53.93
2024-01-23 01:00:00,1,1,1,0,0,0,4.2,74.2,6.4,60.35
2024-01-23 02:00:00,2,1,1,0,0,0,6.8,72.2,4.9,56.86
2024-01-23 03:00:00,3,1,1,0,0,0,2.9,69.3,8.4,62.26
2024-01-23 04:00:00,4,1,1,0,0,0,6.4,71.9,10.1,62.08
2024-01-23 05:00:00,5,1,1,0,0,0,5.4,69.7,8.6,53.88
2024-01-23 06:00:00,6,1,1,0,0,0,7.7,70.3,10.6,57.29
2024-01-23 07:00:00,7,1,1,0,0,0,10.5,65.8,5.0,49.33
2024-01-23 08:00:00,8,1,1,0,1,0,10.6,68.3,58.1,94.79
2024-01-23 09:00:00,9,1,1,0,1,0,13.1,66.7,63.3,91.32
2024-01-23 10:00:00,10,1,1,0,1,1,17.2,65.8,90.1,116.74
2024-01-23 11:00:00,11,1,1,0,1,1,15.7,60.1,90.4,123.05
2024-01-23 12:00:00,12,1,1,0,1,1,19.3,58.2,90.9,117.81
2024-01-23 13:00:00,13,1,1,0,1,1,16.4,67.5,69.8,113.2
2024-01-23 14:00:00,14,1,1,0,1,1,19.6,60.6,76.6,110.54
2024-01-23 15:00:00,15,1,1,0,1,1,21.0,67.1,86.8,122.92
2024-01-23 16:00:00,16,1,1,0,1,1,13.3,69.1,87.3,117.87
2024-01-23 17:00:00,17,1,1,0,1,0,15.3,69.2,44.9,85.61
2024-01-23 18:00:00,18,1,1,0,1,0,16.4,71.7,38.9,71.33
2024-01-23 19:00:00,19,1,1,0,0,0,13.4,66.9,38.7,75.98
2024-01-23 20:00:00,20,1,1,0,0,0,12.8,66.2,8.1,49.2
2024-01-23 21:00:00,21,1,1,0,0,0,9.4,74.4,10.9,56.12
2024-01-23 22:00:00,22,1,1,0,0,0,9.0,73.2,12.0,65.47
2024-01-23 23:00:00,23,1,1,0,0,0,7.3,71.6,10.2,60.3
2024-01-24 00:00:00,0,2,1,0,0,0,8.6,77.0,8.9,55.34
2024-01-24 01:00:00,1,2,1,0,0,0,6.3,72.2,4.6,55.25
2024-01-24 02:00:00,2,2,1,0,0,0,6.3,73.2,9.8,57.75
2024-01-24 03:00:00,3,2,1,0,0,0,5.1,74.0,9.7,59.79
2024-01-24 04:00:00,4,2,1,0,0,0,5.7,69.8,10.2,62.56
2024-01-24 05:00:00,5,2,1,0,0,0,6.8,73.1,5.0,54.39
2024-01-24 06:00:00,6,2,1,0,0,0,9.6,76.4,9.2,58.08
2024-01-24 07:00:00,7,2,1,0,0,0,9.7,72.5,6.4,55.92
2024-01-24 08:00:00,8,2,1,0,1,0,12.7,68.7,67.8,98.27
2024-01-24 09:00:00,9,2,1,0,1,0,17.6,64.5,52.2,83.23
2024-01-24 10:00:00,10,2,1,0,1,1,17.0,66.9,90.3,123.64
2024-01-24 11:00:00,11,2,1,0,1,1,16.2,69.2,84.4,123.97
2024-01-24 12:00:00,12,2,1,0,1,1,20.0,65.9,80.1,127.53
2024-01-24 13:00:00,13,2,1,0,1,1,17.7,63.8,69.5,108.93
2024-01-24 14:00:00,14,2,1,0,1,1,15.0,68.3,76.9,112.62
2024-01-24 15:00:00,15,2,1,0,1,1,16.6,67.8,86.2,122.63
2024-01-24 16:00:00,16,2,1,0,1,1,14.4,63.4,90.7,129.39
2024-01-24 17:00:00,17,2,1,0,1,0,16.1,66.9,44.4,78.46
2024-01-24 18:00:00,18,2,1,0,1,0,15.5,58.0,29.7,76.43
2024-01-24 19:00:00,19,2,1,0,0,0,16.9,67.6,41.2,78.36
2024-01-24 20:00:00,20,2,1,0,0,0,12.8,71.2,6.8,57.75
2024-01-24 21:00:00,21,2,1,0,0,0,10.1,73.4,11.2,55.41
2024-01-24 22:00:00,22,2,1,0,0,0,10.4,68.6,10.3,57.85
2024-01-24 23:00:00,23,2,1,0,0,0,3.6,76.2,4.6,58.59
2024-01-25 00:00:00,0,3,1,0,0,0,7.0,78.3,7.3,53.88
2024-01-25 01:00:00,1,3,1,0,0,0,7.3,78.0,6.7,56.63
2024-01-25 02:00:00,2,3,1,0,0,0,3.0,75.3,10.3,65.03
2024-01-25 03:00:00,3,3,1,0,0,0,8.0,72.5,7.3,55.65
2024-01-25 04:00:00,4,3,1,0,0,0,7.2,76.9,9.5,56.12
2024-01-25 05:00:00,5,3,1,0,0,0,6.9,66.7,8.8,64.21
2024-01-25 06:00:00,6,3,1,0,0,0,10.1,69.1,11.8,55.37
2024-01-25 07:00:00,7,3,1,0,0,0,14.6,72.6,11.5,56.99
2024-01-25 08:00:00,8,3,1,0,1,0,12.5,72.7,57.8,89.82
2024-01-25 09:00:00,9,3,1,0,1,0,14.3,69.0,66.7,93.78
2024-01-25 10:00:00,10,3,1,0,1,1,14.6,61.3,92.4,133.68
2024-01-25 11:00:00,11,3,1,0,1,1,15.3,66.6,93.5,136.52
2024-01-25 12:00:00,12,3,1,0,1,1,19.3,61.6,81.0,118.03
2024-01-25 13:00:00,13,3,1,0,1,1,16.9,67.0,64.5,102.76
2024-01-25 14:00:00,14,3,1,0,1,1,18.8,61.1,80.4,122.13
2024-01-25 15:00:00,15,3,1,0,1,1,17.6,61.1,82.4,119.1
2024-01-25 16:00:00,16,3,1,0,1,1,18.7,56.2,77.9,112.06
2024-01-25 17:00:00,17,3,1,0,1,0,17.4,70.2,34.9,79.16
2024-01-25 18:00:00,18,3,1,0,1,0,17.3,63.8,38.3,77.5
2024-01-25 19:00:00,19,3,1,0,0,0,13.0,69.0,34.9,75.38
2024-01-25 20:00:00,20,3,1,0,0,0,11.7,69.3,9.3,60.38
2024-01-25 21:00:00,21,3,1,0,0,0,8.8,67.1,4.5,54.91
2024-01-25 22:00:00,22,3,1,0,0,0,8.2,66.7,11.0,56.95
2024-01-25 23:00:00,23,3,1,0,0,0,8.3,67.7,11.5,59.29
2024-01-26 00:00:00,0,4,1,0,0,0,8.0,69.0,8.9,55.79
2024-01-26 01:00:00,1,4,1,0,0,0,4.3,76.0,11.1,60.05
2024-01-26 02:00:00,2,4,1,0,0,0,7.3,69.2,5.1,51.27
2024-01-26 03:00:00,3,4,1,0,0,0,8.4,78.6,10.4,55.83
2024-01-26 04:00:00,4,4,1,0,0,0,7.4,76.4,5.0,58.03
2024-01-26 05:00:00,5,4,1,0,0,0,11.0,73.0,7.3,56.28
2024-01-26 06:00:00,6,4,1,0,0,0,7.6,71.7,6.6,54.73
2024-01-26 07:00:00,7,4,1,0,0,0,8.3,77.7,8.7,54.36
2024-01-26 08:00:00,8,4,1,0,1,0,9.0,70.3,54.0,91.28
2024-01-26 09:00:00,9,4,1,0,1,0,16.6,65.8,64.1,88.76
2024-01-26 10:00:00,10,4,1,0,1,1,16.7,66.5,85.5,131.8
2024-01-26 11:00:00,11,4,1,0,1,1,16.7,68.6,92.9,130.03
2024-01-26 12:00:00,12,4,1,0,1,1,18.4,67.2,89.5,136.83
2024-01-26 13:00:00,13,4,1,0,1,1,16.5,64.0,63.2,106.81
2024-01-26 14:00:00,14,4,1,0,1,1,23.2,59.1,80.7,123.47
2024-01-26 15:00:00,15,4,1,0,1,1,18.8,66.9,89.4,131.52
2024-01-26 16:00:00,16,4,1,0,1,1,18.1,67.7,81.6,123.27
2024-01-26 17:00:00,17,4,1,0,1,0,18.2,63.2,35.7,70.09
2024-01-26 18:00:00,18,4,1,0,1,0,16.4,59.7,38.0,75.81
2024-01-26 19:00:00,19,4,1,0,0,0,14.3,66.7,32.0,68.57
2024-01-26 20:00:00,20,4,1,0,0,0,10.8,72.4,6.4,52.69
2024-01-26 21:00:00,21,4,1,0,0,0,11.4,76.7,7.8,53.99
2024-01-26 22:00:00,22,4,1,0,0,0,12.4,64.0,5.7,50.97
2024-01-26 23:00:00,23,4,1,0,0,0,10.1,68.7,6.3,52.3
2024-01-27 00:00:00,0,5,1,1,0,0,9.5,69.3,3.3,45.09
2024-01-27 01:00:00,1,5,1,1,0,0,5.1,79.4,4.5,56.11
2024-01-27 02:00:00,2,5,1,1,0,0,4.0,74.6,4.6,56.64
2024-01-27 03:00:00,3,5,1,1,0,0,5.8,69.8,7.8,55.63
2024-01-27 04:00:00,4,5,1,1,0,0,6.8,75.0,5.9,57.32
2024-01-27 05:00:00,5,5,1,1,0,0,9.7,69.1,6.9,60.02
2024-01-27 06:00:00,6,5,1,1,0,0,6.0,68.4,3.2,54.44
2024-01-27 07:00:00,7,5,1,1,0,0,13.4,64.5,3.5,55.5
2024-01-27 08:00:00,8,5,1,1,0,0,12.0,76.0,7.1,61.74
2024-01-27 09:00:00,9,5,1,1,0,0,13.2,69.8,6.1,61.35
2024-01-27 10:00:00,10,5,1,1,0,0,13.7,68.3,12.3,53.76
2024-01-27 11:00:00,11,5,1,1,0,0,13.9,66.8,14.9,55.56
2024-01-27 12:00:00,12,5,1,1,0,0,19.4,65.1,16.5,58.46
2024-01-27 13:00:00,13,5,1,1,0,0,18.7,65.5,20.1,62.88
2024-01-27 14:00:00,14,5,1,1,0,0,16.5,67.1,10.7,60.78
2024-01-27 15:00:00,15,5,1,1,0,0,16.2,66.6,17.2,62.39
2024-01-27 16:00:00,16,5,1,1,0,0,17.3,68.9,18.6,57.54
2024-01-27 17:00:00,17,5,1,1,0,0,19.9,63.7,21.7,61.67
2024-01-27 18:00:00,18,5,1,1,0,0,15.1,63.0,19.7,62.05
2024-01-27 19:00:00,19,5,1,1,0,0,11.3,67.1,4.4,48.12
2024-01-27 20:00:00,20,5,1,1,0,0,11.9,61.3,6.5,54.22
2024-01-27 21:00:00,21,5,1,1,0,0,10.1,78.5,6.8,51.48
2024-01-27 22:00:00,22,5,1,1,0,0,4.2,78.0,6.6,52.7
2024-01-27 23:00:00,23,5,1,1,0,0,7.6,68.9,7.1,53.7
2024-01-28 00:00:00,0,6,1,1,0,0,6.3,72.0,7.5,59.01
2024-01-28 01:00:00,1,6,1,1,0,0,7.3,69.8,3.5,55.31
2024-01-28 02:00:00,2,6,1,1,0,0,9.2,77.2,3.5,53.46
2024-01-28 03:00:00,3,6,1,1,0,0,8.1,66.2,7.0,59.58
2024-01-28 04:00:00,4,6,1,1,0,0,6.2,73.6,4.3,58.0
2024-01-28 05:00:00,5,6,1,1,0,0,5.8,73.0,3.3,55.19
2024-01-28 06:00:00,6,6,1,1,0,0,13.7,71.2,5.0,52.42
2024-01-28 07:00:00,7,6,1,1,0,0,10.8,69.5,7.1,55.58
2024-01-28 08:00:00,8,6,1,1,0,0,12.4,61.8,3.6,51.3
2024-01-28 09:00:00,9,6,1,1,0,0,14.0,66.7,6.4,46.13
2024-01-28 10:00:00,10,6,1,1,0,0,16.0,62.4,10.0,58.83
2024-01-28 11:00:00,11,6,1,1,0,0,16.7,66.1,11.3,57.41
2024-01-28 12:00:00,12,6,1,1,0,0,16.9,71.4,14.2,54.33
2024-01-28 13:00:00,13,6,1,1,0,0,17.6,58.2,11.0,60.49
2024-01-28 14:00:00,14,6,1,1,0,0,18.8,61.1,20.2,60.66
2024-01-28 15:00:00,15,6,1,1,0,0,17.6,63.0,20.4,62.34
2024-01-28 16:00:00,16,6,1,1,0,0,16.7,64.3,19.1,65.03
2024-01-28 17:00:00,17,6,1,1,0,0,17.1,68.5,12.9,57.99
2024-01-28 18:00:00,18,6,1,1,0,0,15.1,66.2,16.3,64.01
2024-01-28 19:00:00,19,6,1,1,0,0,16.7,67.5,3.9,49.68
2024-01-28 20:00:00,20,6,1,1,0,0,7.6,69.7,4.4,60.01
2024-01-28 21:00:00,21,6,1,1,0,0,12.6,69.6,5.6,50.68
2024-01-28 22:00:00,22,6,1,1,0,0,11.3,72.7,6.7,58.84
2024-01-28 23:00:00,23,6,1,1,0,0,4.0,71.8,3.5,48.27
2024-01-29 00:00:00,0,0,1,0,0,0,6.2,76.3,6.4,53.34
2024-01-29 01:00:00,1,0,1,0,0,0,5.5,73.9,11.4,62.21
2024-01-29 02:00:00,2,0,1,0,0,0,3.4,79.3,7.4,57.76
2024-01-29 03:00:00,3,0,1,0,0,0,4.7,73.4,11.5,61.53
2024-01-29 04:00:00,4,0,1,0,0,0,4.8,75.7,11.9,62.17
